source_row_id,manufacturer,part_number,source_name,install_time_hours,source_weight_lb,weight_status,package_length,package_width,package_height,product_url,source_document,source_date,source_archive_locator,intake_status,category_candidate,runtime_candidate,notes
westcan-2026-07-21-row-0727,Westcan Manufacturing,33-5010,"Bins For 10"" X 72"" Bin Shelf 12: 6"" WIDE BINS - QUS221",.1,8,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-10-x-72-bin-shelf-12-6-wide-bins-qus221/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0728,Westcan Manufacturing,33-5011,"Bins For 12"" X 24"" Bin Shelf 3: 6-5/8"" WIDE BINS - QSB102",.1,4,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-24-bin-shelf-3-6-5-8-wide-bins-qsb102/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0729,Westcan Manufacturing,33-5012,"Bins For 12"" X 36"" Bin Shelf 5: 6-5/8"" WIDE BINS - QSB102",.1,5,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-36-bin-shelf-5-6-5-8-wide-bins-qsb102/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0730,Westcan Manufacturing,33-5013,"Bins For 12"" X 48"" Bin Shelf 7: 6-5/8"" WIDE BINS - QSB102",.1,5,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-48-bin-shelf-7-6-5-8-wide-bins-qsb102/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0731,Westcan Manufacturing,33-5014,"Bins For 12"" X 60"" Bin Shelf 9: 6-5/8"" WIDE BINS - QSB102",.1,6,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-60-bin-shelf-9-6-5-8-wide-bins-qsb102/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0732,Westcan Manufacturing,33-5015,"Bins For 12"" X 72"" Bin Shelf 10: 6-5/8"" WIDE BINS - QSB102",.1,6,published,14 in,12 in,8 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-72-bin-shelf-10-6-5-8-wide-bins-qsb102/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0733,Westcan Manufacturing,33-5016,"Bins For 10"" X 48"" Shelf 7: 6"" Wide Bins",,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/bins-for-10-x-48-shelf-7-6-wide-bins/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,shelving,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0734,Westcan Manufacturing,33-5017,"Bins For 10"" X 24"" 3: 6"" WIDE BINS QUS221",,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/bins-for-10-x-24-3-6-wide-bins-qus221/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0735,Westcan Manufacturing,33-5018,"Bins For 10"" X 59-1/2"" 9: 6"" Wide Bins Qus221",,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/bins-for-10-x-59-1-2-9-6-wide-bins-qus221/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0736,Westcan Manufacturing,33-5019-88,"Red Plastic Bin 36 Per Case 4-1/8""L X11-3/16""D X4""H",,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/red-plastic-bin-36-per-case-4-1-8l-x11-3-16d-x4h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0737,Westcan Manufacturing,33-5020-88,"Red Plastic Bin 30 Per Case 6-5/8""L X11-3/16""D X4""H",,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/red-plastic-bin-30-per-case-6-5-8l-x11-3-16d-x4h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0738,Westcan Manufacturing,33-5021-88,"Red Plastic Bin 12 Per Case 6""L X8-7/8""D X5""H",,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/red-plastic-bin-12-per-case-6l-x8-7-8d-x5h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0739,Westcan Manufacturing,33-5022,"Bins For 12"" X 48"" Bin Shelf 4-12"" Bins W/dividers",.1,8,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-48-bin-shelf-4-12-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0740,Westcan Manufacturing,33-5023,"Bins For 12"" X 60"" Bin Shelf 5-12"" Bins W/dividers",.1,12,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-60-bin-shelf-5-12-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0741,Westcan Manufacturing,33-5024,"Bins For 12"" X 24"" Bin Shelf 2-12"" Bins W/dividers",.1,4,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-24-bin-shelf-2-12-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0742,Westcan Manufacturing,33-5025,"Bins For 12"" X 36"" Bin Shelf 3-12"" Bins W/dividers",.1,6,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-36-bin-shelf-3-12-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0743,Westcan Manufacturing,33-5026,"Bins For 12"" X 72"" Bin Shelf 6-12"" Bins W/dividers",.1,12,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-72-bin-shelf-6-12-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0744,Westcan Manufacturing,33-5027,"Single Bin 12"" 1-12"" Bins W/dividers",.1,2,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/single-bin-12-1-12-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0745,Westcan Manufacturing,33-5027-88,"24 Pack Of 12"" Bins W/dividers Bulk Buy",0.1,,unavailable_blank,50 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/24-pack-of-12-bins-w-dividers-bulk-buy/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0746,Westcan Manufacturing,33-5028,"Bins For 12"" X 84"" Bin Shelf 7-12"" Bins W/dividers",.1,14,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-84-bin-shelf-7-12-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0747,Westcan Manufacturing,33-5029,"Bins For 12"" X 96"" Bin Shelf 8-12"" Bins W/dividers",.1,16,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-96-bin-shelf-8-12-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0748,Westcan Manufacturing,33-5030,"Bins For 14"" X 24"" Bin Shelf 2-14"" Bins W/dividers",.1,3,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-14-x-24-bin-shelf-2-14-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0749,Westcan Manufacturing,33-5031,"Single Bin 14"" 1-14"" Bins W/dividers",.1,3,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/single-bin-14-1-14-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0750,Westcan Manufacturing,33-5031-88,"24 Pack Of 14"" Bins W/dividers Bulk Buy",0.1,,unavailable_blank,50 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/24-pack-of-14-bins-w-dividers-bulk-buy/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0751,Westcan Manufacturing,33-5032,"Bins For 14"" X 36"" Bin Shelf 3-14"" Bins W/dividers",.1,3,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-14-x-36-bin-shelf-3-14-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0752,Westcan Manufacturing,33-5033,"Bins For 14"" X 48"" Bin Shelf 4-14"" Bins W/dividers",.1,3,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-14-x-48-bin-shelf-4-14-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0753,Westcan Manufacturing,33-5034,"Bins For 14"" X 60"" Bin Shelf 5-14"" Bins W/dividers",.1,3,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-14-x-60-bin-shelf-5-14-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0754,Westcan Manufacturing,33-5035,"Bins For 14"" X 72"" Bin Shelf 6-14"" Bins W/dividers",.1,3,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-14-x-72-bin-shelf-6-14-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0755,Westcan Manufacturing,33-5036,"Bins For 14"" X 84"" Bin Shelf 7-14"" Bins W/dividers",.1,3,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-14-x-84-bin-shelf-7-14-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0756,Westcan Manufacturing,33-5037,"Bins For 14"" X 96"" Bin Shelf 8-14"" Bins W/dividers",.1,3,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-14-x-96-bin-shelf-8-14-bins-w-dividers/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0757,Westcan Manufacturing,33-6000,"60"" L Shelf Retainer Lip",0.1,3,published,62 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/shelf-retainer-lip-60l/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0758,Westcan Manufacturing,33-6000-88,"60"" Shelf Retainer Lip Bulk Buy",0.1,3,published,60 in,3 in,2 in,https://shop.westcanmanufacturing.com/product/shelf-retainer-lip-60l-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0759,Westcan Manufacturing,33-7200,"72"" L Shelf Retainer Lip",0.1,4,published,74 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/72-l-shelf-retainer-lip/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0760,Westcan Manufacturing,33-7200-88,"72"" Shelf Retainer Lip Bulk Buy",0.1,4,published,73 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/shelf-retainer-lip-72/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0761,Westcan Manufacturing,33-8400,"84"" Shelf Retainer Lip",0.1,5,published,86 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/shelf-retainer-lip-84/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0762,Westcan Manufacturing,33-8400-88,"84"" Shelf Retainer Lip Bulk Buy",0.1,5,published,88 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/shelf-retainer-lip-84-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0763,Westcan Manufacturing,33-9600,"96"" Shelf Retainer Lip",0.1,7,published,98 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/shelf-retainer-lip-96l/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0764,Westcan Manufacturing,33-9600-88,"96"" Shelf Retainer Lip Bulk Buy",0.1,7,published,98 in,5 in,5 in,https://shop.westcanmanufacturing.com/product/shelf-retainer-lip-96l-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0765,Westcan Manufacturing,33025011-01,2019-2026 Ford Ranger Clb Sidekick Truck Rack Black,,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/2019-2026-ford-ranger-clb-sidekick-truck-rack-black/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0766,Westcan Manufacturing,33025021-01,2019-2026 Ford Ranger Xsb Sidekick Truck Rack Black,,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/2019-2026-ford-ranger-xsb-sidekick-truck-rack-black/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0767,Westcan Manufacturing,40-1010,"Single Drawer Unit 16""L X 48""D X 20""H",0.5,73,published,49 in,21 in,17 in,https://shop.westcanmanufacturing.com/product/single-drawer-unit-16l-x-48d-x-20h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,drawer,future_review,
westcan-2026-07-21-row-0768,Westcan Manufacturing,40-1011,"Single Drawer Unit 14""L X 36""D X 6""H",0.5,,unavailable_blank,49 in,13 in,7 in,https://shop.westcanmanufacturing.com/product/single-drawer-unit-14l-x-36d-x-6h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,drawer,future_review,
westcan-2026-07-21-row-0769,Westcan Manufacturing,40-1012,"Single Drawer Unit 14""L X 48""D X 6""H",0.5,,unavailable_blank,49 in,13 in,7 in,https://shop.westcanmanufacturing.com/product/single-drawer-unit-14l-x-48d-x-6h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,drawer,future_review,
westcan-2026-07-21-row-0770,Westcan Manufacturing,40-1013,"Single Drawer Unit 16""L X 36""D X 6""H",0.5,,unavailable_blank,49 in,13 in,7 in,https://shop.westcanmanufacturing.com/product/single-drawer-unit-16l-x-36d-x-6h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,drawer,future_review,
westcan-2026-07-21-row-0771,Westcan Manufacturing,40-1014,"Single Drawer Unit 16""L X 48""D X 6""H",0.5,,unavailable_blank,49 in,13 in,7 in,https://shop.westcanmanufacturing.com/product/single-drawer-unit-16l-x-48d-x-6h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,drawer,future_review,
westcan-2026-07-21-row-0772,Westcan Manufacturing,40-1015,"Top Tray Kit 16""L X 48""D X 3""H",0.2,6,published,50 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/top-tray-kit-16l-x-48d-x-3h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,unknown,future_review,
westcan-2026-07-21-row-0773,Westcan Manufacturing,40-1020,"Single Drawer Unit 16""L X 36""D X 20""H",0.5,47,published,37 in,20 in,16 in,https://shop.westcanmanufacturing.com/product/single-drawer-unit-16l-x-36d-x-20h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,drawer,future_review,
